geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037620602,620602,2022,2199,156529.61,150365
1400000US06037620701,620701,2022,3026,160632.17,154306
1400000US06037620703,620703,2022,1257,244130.59,234516
1400000US06037620704,620704,2022,1295,189783.23,182309
1400000US06037620801,620801,2022,1483,229435.88,220400
1400000US06037620802,620802,2022,1415,181410.48,174266
1400000US06037620901,620901,2022,1130,252842.7,242885
1400000US06037620904,620904,2022,1257,197214.92,189448
1400000US06037621001,621001,2022,2178,149883.88,143981
1400000US06037621005,621005,2022,3021,148641.97,142788
1400000US06037621102,621102,2022,1296,207463.53,199293
1400000US06037621104,621104,2022,3833,136436.27,131063
1400000US06037621201,621201,2022,2980,136385.27,131014
1400000US06037621204,621204,2022,2201,115331.09,110789
1400000US06037621301,621301,2022,3092,114587.81,110075
1400000US06037621324,621324,2022,2243,111886.42,107480
1400000US06037621326,621326,2022,1982,111624.09,107228
1400000US06037621400,621400,2022,1988,145956.19,140208
1400000US06037650001,650001,2022,2494,110659.09,106301
1400000US06037650003,650003,2022,1288,79910.102,76763
1400000US06037650004,650004,2022,1601,98963.477,95066
1400000US06037650101,650101,2022,2239,109738.84,105417
1400000US06037650102,650102,2022,759,117979.38,113333
1400000US06037650200,650200,2022,1940,124512.68,119609
1400000US06037650300,650300,2022,2559,85332.656,81972
1400000US06037650401,650401,2022,1555,163763.5,157314
1400000US06037650501,650501,2022,976,177539.02,170547
1400000US06037650502,650502,2022,1691,143889.81,138223
1400000US06037650603,650603,2022,1573,115941.11,111375
1400000US06037650604,650604,2022,2952,70615.031,67834
1400000US06037650605,650605,2022,1050,128704.78,123636
1400000US06037650606,650606,2022,1922,84678.906,81344
1400000US06037650607,650607,2022,1193,100124.19,96181
1400000US06037650701,650701,2022,1034,136512.27,131136
1400000US06037650702,650702,2022,1665,152168.86,146176
1400000US06037650801,650801,2022,1698,135026.77,129709
1400000US06037650802,650802,2022,1491,127672.11,122644
1400000US06037650901,650901,2022,2680,97319.742,93487
1400000US06037650903,650903,2022,1804,87972.625,84508
1400000US06037650904,650904,2022,1108,133082.17,127841
1400000US06037651001,651001,2022,2063,122751.31,117917
1400000US06037651002,651002,2022,1843,128468.48,123409
1400000US06037651101,651101,2022,1783,115810.98,111250
1400000US06037651102,651102,2022,1895,81934.836,78708
1400000US06037651201,651201,2022,1824,165508.2,158990
1400000US06037651221,651221,2022,1578,108263.75,104000
1400000US06037651222,651222,2022,2681,108314.76,104049
1400000US06037651302,651302,2022,2558,165929.81,159395
1400000US06037651304,651304,2022,2692,114848.06,110325
1400000US06037651401,651401,2022,1299,99086.313,95184
1400000US06037651402,651402,2022,2273,105401.01,101250
1400000US06037670001,670001,2022,1414,108654.13,104375
1400000US06037670002,670002,2022,1505,78045.672,74972
1400000US06037670003,670003,2022,2415,94556.938,90833
1400000US06037670101,670101,2022,1247,82629.188,79375
1400000US06037670102,670102,2022,1665,72207.758,69364
1400000US06037670201,670201,2022,1544,176318.97,169375
1400000US06037670202,670202,2022,892,235091.61,225833
1400000US06037670324,670324,2022,2310,215054.48,206585
1400000US06037670326,670326,2022,1450,246671.67,236957
1400000US06037670328,670328,2022,1746,259658.11,249432
1400000US06037670405,670405,2022,1242,151432.88,145469
1400000US06037670406,670406,2022,655,228368.84,219375
1400000US06037670407,670407,2022,2449,137498.09,132083
1400000US06037670413,670413,2022,1808,189682.25,182212
1400000US06037670416,670416,2022,1720,161495.16,155135
1400000US06037670417,670417,2022,1061,161755.41,155385
1400000US06037670418,670418,2022,1622,222122.86,213375
1400000US06037670500,670500,2022,682,260249.41,250000
1400000US06037670603,670603,2022,690,225689.33,216801
1400000US06037670604,670604,2022,2435,155322.05,149205
1400000US06037670701,670701,2022,2245,175613.17,168697
1400000US06037670702,670702,2022,2185,216711.77,208177
1400000US06037700101,700101,2022,3798,69643.781,66901
1400000US06037700102,700102,2022,2892,56888.438,54648
1400000US06037700200,700200,2022,4653,92130.367,88502
1400000US06037700300,700300,2022,4351,100636.36,96673
1400000US06037700400,700400,2022,3336,98029.703,94169
1400000US06037700501,700501,2022,2914,110002.22,105670
1400000US06037700502,700502,2022,3533,106635.63,102436
1400000US06037700600,700600,2022,2068,247887.56,238125
1400000US06037700700,700700,2022,1318,229080.89,220059
1400000US06037700801,700801,2022,2870,79358.367,76233
1400000US06037700802,700802,2022,2263,115956.73,111390
1400000US06037700901,700901,2022,1643,111762.55,107361
1400000US06037700902,700902,2022,3571,96243.352,92453
1400000US06037701000,701000,2022,3000,119440.95,114737
1400000US06037701201,701201,2022,1669,249380.34,239559
1400000US06037701202,701202,2022,1997,165318.75,158808
1400000US06037701302,701302,2022,3106,105308.36,101161
1400000US06037701304,701304,2022,3446,137393.98,131983
1400000US06037701402,701402,2022,4433,121063.86,116296
1400000US06037701501,701501,2022,2986,137554.3,132137
1400000US06037701502,701502,2022,2246,109778.41,105455
1400000US06037701601,701601,2022,1833,160920.53,154583
1400000US06037701602,701602,2022,2090,127419.15,122401
1400000US06037701701,701701,2022,1923,76731.938,73710
1400000US06037701702,701702,2022,1968,76935.969,73906
1400000US06037701801,701801,2022,3011,80883.43,77698
1400000US06037701802,701802,2022,2294,92778.914,89125
1400000US06037701902,701902,2022,3826,78662.984,75565
1400000US06037702002,702002,2022,3662,100626.99,96664
1400000US06037702102,702102,2022,4202,102043.79,98025
1400000US06037702201,702201,2022,2423,109600.39,105284
1400000US06037702202,702202,2022,1919,146854.58,141071
1400000US06037702300,702300,2022,3239,119626.24,114915
1400000US06037702400,702400,2022,2189,135237.05,129911
1400000US06037702501,702501,2022,2427,142291.88,136688
1400000US06037702502,702502,2022,2308,113709.21,109231
1400000US06037702600,702600,2022,2663,167617.27,161016
1400000US06037702700,702700,2022,1372,155810.28,149674
1400000US06037702801,702801,2022,2323,110117.77,105781
1400000US06037702802,702802,2022,1085,108456.34,104185
1400000US06037702803,702803,2022,1255,116515.74,111927
1400000US06037702900,702900,2022,6810,141142.63,135584
1400000US06037703002,703002,2022,3050,163203.44,156776
1400000US06037703003,703003,2022,3350,96937.695,93120
1400000US06037703100,703100,2022,2718,126649.85,121662
1400000US06037703200,703200,2022,2371,96600.414,92796
1400000US06037800101,800101,2022,1970,194629.08,186964
1400000US06037800103,800103,2022,1337,139618.59,134120
1400000US06037800104,800104,2022,1662,145102.58,139388
1400000US06037800202,800202,2022,2121,239755.28,230313
1400000US06037800204,800204,2022,1841,171590.77,164833
1400000US06037800205,800205,2022,1698,122036.15,117230
1400000US06037800206,800206,2022,1174,260249.41,250000
1400000US06037800324,800324,2022,2431,160613.44,154288
1400000US06037800325,800325,2022,1494,172538.06,165743
1400000US06037800328,800328,2022,402,260249.41,250000
1400000US06037800333,800333,2022,1161,110996.37,106625
1400000US06037800334,800334,2022,1334,179572.09,172500
1400000US06037800335,800335,2022,2113,138697.31,133235
1400000US06037800336,800336,2022,1251,229995.92,220938
1400000US06037800337,800337,2022,1872,104946.09,100813
1400000US06037800338,800338,2022,2058,207042.97,198889
1400000US06037800406,800406,2022,1125,175313.36,168409
1400000US06037800410,800410,2022,739,145219.17,139500
1400000US06037800411,800411,2022,1105,198990.86,191154
1400000US06037800412,800412,2022,2115,158231.64,152000
1400000US06037800504,800504,2022,1669,201437.2,193504
1400000US06037800506,800506,2022,1701,247941.69,238177
1400000US06037900102,900102,2022,467,47867.152,45982
1400000US06037900103,900103,2022,1817,61870.652,59434
1400000US06037900104,900104,2022,1906,60346.633,57970
1400000US06037900301,900301,2022,1059,65396.512,62821
1400000US06037900501,900501,2022,2264,78457.906,75368
1400000US06037900504,900504,2022,2097,89066.711,85559
1400000US06037900505,900505,2022,1403,81124.945,77930
1400000US06037900506,900506,2022,1543,80178.68,77021
1400000US06037900508,900508,2022,1108,92041.883,88417
1400000US06037900509,900509,2022,1325,63093.824,60609
1400000US06037900510,900510,2022,1099,53269.93,51172
1400000US06037900602,900602,2022,1811,50693.461,48697
1400000US06037900606,900606,2022,1527,45385.414,43598
1400000US06037900607,900607,2022,1343,64865.602,62311
1400000US06037900608,900608,2022,1211,76083.391,73087
1400000US06037900609,900609,2022,1579,58295.867,56000
1400000US06037900610,900610,2022,1204,28756.518,27624
1400000US06037900611,900611,2022,1181,88305.742,84828
1400000US06037900701,900701,2022,1691,51330.551,49309
1400000US06037900703,900703,2022,2304,65579.727,62997
1400000US06037900704,900704,2022,1712,54596.16,52446
1400000US06037900705,900705,2022,2234,58556.117,56250
1400000US06037900804,900804,2022,1127,50260.406,48281
1400000US06037900805,900805,2022,1685,94395.578,90678
1400000US06037900806,900806,2022,2190,25506.523,24502
1400000US06037900807,900807,2022,1258,78406.898,75319
1400000US06037900808,900808,2022,1400,70172.609,67409
1400000US06037900901,900901,2022,1053,51368.027,49345
1400000US06037900902,900902,2022,665,61158.609,58750
1400000US06037901003,901003,2022,,,
1400000US06037901007,901007,2022,768,100404.22,96450
1400000US06037901008,901008,2022,1096,92094.977,88468
1400000US06037901009,901009,2022,1974,97557.094,93715
1400000US06037901010,901010,2022,2020,77099.406,74063
1400000US06037901011,901011,2022,2086,85935.391,82551
1400000US06037901012,901012,2022,1738,121650.98,116860
1400000US06037901013,901013,2022,1315,128361.25,123306
1400000US06037901014,901014,2022,1544,121910.19,117109
1400000US06037901101,901101,2022,1902,94092.648,90387
1400000US06037901102,901102,2022,2103,95907.109,92130
1400000US06037901209,901209,2022,648,81165.539,77969
1400000US06037901210,901210,2022,709,105184.48,101042
1400000US06037901214,901214,2022,1517,108993.49,104701
1400000US06037901215,901215,2022,1578,56040.023,53833
1400000US06037901216,901216,2022,914,113487.48,109018
1400000US06037901217,901217,2022,698,120004.13,115278
1400000US06037901218,901218,2022,771,198223.64,190417
1400000US06037901300,901300,2022,707,70771.18,67984
1400000US06037910002,910002,2022,2197,62893.953,60417
1400000US06037910210,910210,2022,2255,130156.97,125031
1400000US06037910211,910211,2022,537,233645.67,224444
1400000US06037910212,910212,2022,1191,115210.33,110673
1400000US06037910213,910213,2022,528,132416.98,127202
1400000US06037910214,910214,2022,1653,117945.03,113300
1400000US06037910215,910215,2022,2093,95405.352,91648
1400000US06037910216,910216,2022,1459,135730.47,130385
1400000US06037910217,910217,2022,1666,110345.75,106000
1400000US06037910218,910218,2022,1552,79743.539,76603
1400000US06037910301,910301,2022,1710,130376.63,125242
1400000US06037910302,910302,2022,2150,109233.96,104932
1400000US06037910401,910401,2022,2166,86691.156,83277
1400000US06037910404,910404,2022,1239,71101.18,68301
1400000US06037910405,910405,2022,1858,42729.828,41047
1400000US06037910501,910501,2022,2278,30511.641,29310
1400000US06037910502,910502,2022,1415,52365.301,50303
1400000US06037910504,910504,2022,1231,64757.34,62207
1400000US06037910505,910505,2022,893,73562.094,70665
1400000US06037910601,910601,2022,1775,67461.852,64805
1400000US06037910602,910602,2022,1543,50001.195,48032
1400000US06037910605,910605,2022,1412,62459.855,60000
1400000US06037910606,910606,2022,796,78493.305,75402
1400000US06037910607,910607,2022,1174,72219.211,69375
1400000US06037910608,910608,2022,1101,68338.367,65647
1400000US06037910706,910706,2022,1725,95398.063,91641
1400000US06037910707,910707,2022,1593,77133.758,74096
1400000US06037910709,910709,2022,498,110792.34,106429
1400000US06037910712,910712,2022,862,93842.813,90147
1400000US06037910713,910713,2022,1619,91479.75,87877
1400000US06037910714,910714,2022,1032,79934.039,76786
1400000US06037910715,910715,2022,2039,78563.047,75469
1400000US06037910716,910716,2022,1813,96109.063,92324
1400000US06037910717,910717,2022,595,94991.031,91250
1400000US06037910718,910718,2022,1377,90814.547,87238
1400000US06037910719,910719,2022,1041,108383.47,104115
1400000US06037910720,910720,2022,1642,78725.445,75625
1400000US06037910721,910721,2022,1047,50653.902,48659
1400000US06037910804,910804,2022,1119,133745.3,128478
1400000US06037910807,910807,2022,1930,129799.91,124688
1400000US06037910808,910808,2022,1145,109521.27,105208
1400000US06037910809,910809,2022,696,173420.83,166591
1400000US06037910810,910810,2022,842,179495.05,172426
1400000US06037910814,910814,2022,1359,119165.08,114472
1400000US06037910815,910815,2022,1886,115532,110982
1400000US06037911001,911001,2022,1719,82354.359,79111
1400000US06037911100,911100,2022,2064,67805.383,65135
1400000US06037920013,920013,2022,2331,139517.63,134023
1400000US06037920015,920015,2022,1953,193262.25,185651
1400000US06037920016,920016,2022,1625,177451.58,170463
1400000US06037920017,920017,2022,1413,147505.2,141696
1400000US06037920018,920018,2022,703,149229.09,143352
1400000US06037920020,920020,2022,1941,110524.8,106172
1400000US06037920028,920028,2022,2531,144978.7,139269
1400000US06037920029,920029,2022,1268,112980.51,108531
1400000US06037920030,920030,2022,2044,117274.63,112656
1400000US06037920031,920031,2022,2644,64987.398,62428
1400000US06037920034,920034,2022,1234,136525.8,131149
1400000US06037920035,920035,2022,2478,106807.4,102601
1400000US06037920038,920038,2022,823,71798.648,68971
1400000US06037920039,920039,2022,551,138675.45,133214
1400000US06037920040,920040,2022,1030,117892.98,113250
1400000US06037920041,920041,2022,940,121086.76,116318
1400000US06037920042,920042,2022,2543,126807.04,121813
1400000US06037920043,920043,2022,2544,159793.13,153500
1400000US06037920044,920044,2022,850,110074.05,105739
1400000US06037920045,920045,2022,1454,165072.03,158571
1400000US06037920046,920046,2022,1345,87241.844,83806
1400000US06037920047,920047,2022,2214,66492.68,63874
1400000US06037920048,920048,2022,1833,94626.68,90900
1400000US06037920049,920049,2022,1720,172493.3,165700
1400000US06037920050,920050,2022,596,70917.961,68125
1400000US06037920102,920102,2022,1805,98894.773,95000
1400000US06037920104,920104,2022,869,153167.19,147135
1400000US06037920106,920106,2022,1064,111454.41,107065
1400000US06037920109,920109,2022,1975,131326.02,126154
1400000US06037920110,920110,2022,1003,153261.91,147226
1400000US06037920111,920111,2022,1032,133798.38,128529
1400000US06037920112,920112,2022,1576,126264.68,121292
1400000US06037920114,920114,2022,2303,126766.45,121774
1400000US06037920115,920115,2022,1728,105445.77,101293
1400000US06037920116,920116,2022,1591,141359.14,135792
1400000US06037920118,920118,2022,1862,146431.92,140665
1400000US06037920119,920119,2022,494,182174.58,175000
1400000US06037920120,920120,2022,1072,222929.64,214150
1400000US06037920121,920121,2022,3192,155084.7,148977
1400000US06037920200,920200,2022,,,
1400000US06037920303,920303,2022,681,133703.66,128438
1400000US06037920312,920312,2022,2319,93075.594,89410
1400000US06037920313,920313,2022,1688,168047.2,161429
1400000US06037920314,920314,2022,1025,139016.91,133542
1400000US06037920322,920322,2022,1024,132987.44,127750
1400000US06037920326,920326,2022,2463,137151.44,131750
1400000US06037920328,920328,2022,928,122767.97,117933
1400000US06037920329,920329,2022,2769,112421.49,107994
1400000US06037920330,920330,2022,1782,105401.01,101250
1400000US06037920331,920331,2022,1269,125302.8,120368
1400000US06037920332,920332,2022,607,121252.28,116477
1400000US06037920334,920334,2022,2532,102870.34,98819
1400000US06037920338,920338,2022,1726,176089.95,169155
1400000US06037920339,920339,2022,2737,152858,146838
1400000US06037920340,920340,2022,788,101719,97713
1400000US06037920341,920341,2022,851,64876.012,62321
1400000US06037920342,920342,2022,913,77145.211,74107
1400000US06037920343,920343,2022,1286,77033.82,74000
1400000US06037930400,930400,2022,548,100326.14,96375
1400000US06037980001,980001,2022,,,
1400000US06037980002,980002,2022,,,
1400000US06037980003,980003,2022,,,
1400000US06037980004,980004,2022,,,
1400000US06037980005,980005,2022,,,
1400000US06037980006,980006,2022,,,
1400000US06037980007,980007,2022,,,
1400000US06037980008,980008,2022,26,,
1400000US06037980009,980009,2022,,,
1400000US06037980010,980010,2022,92,,
1400000US06037980011,980011,2022,35,260249.41,250000
1400000US06037980012,980012,2022,,,
1400000US06037980013,980013,2022,,,
1400000US06037980014,980014,2022,14,,
1400000US06037980015,980015,2022,507,67014.219,64375
1400000US06037980016,980016,2022,94,72187.977,69345
1400000US06037980017,980017,2022,48,,
1400000US06037980018,980018,2022,,,
1400000US06037980019,980019,2022,40,112557.87,108125
1400000US06037980020,980020,2022,,,
1400000US06037980021,980021,2022,,,
1400000US06037980022,980022,2022,,,
1400000US06037980023,980023,2022,,,
1400000US06037980024,980024,2022,60,,
1400000US06037980025,980025,2022,206,78291.352,75208
1400000US06037980026,980026,2022,,,
1400000US06037980028,980028,2022,,,
1400000US06037980030,980030,2022,,,
1400000US06037980031,980031,2022,,,
1400000US06037980033,980033,2022,,,
1400000US06037980034,980034,2022,,,
1400000US06037980035,980035,2022,193,69096.219,66375
1400000US06037980036,980036,2022,163,151921.11,145938
1400000US06037980037,980037,2022,,,
1400000US06037980038,980038,2022,,,
1400000US06037980039,980039,2022,,,
1400000US06037990100,990100,2022,,,
1400000US06037990200,990200,2022,,,
1400000US06037990300,990300,2022,,,
